Start,Steps,Max Value,Even Steps,Odd Steps
83137,112,249412,75,37
20436,61,20436,43,18
84118,32,189268,26,6
14192,58,14192,41,17
84727,151,571912,99,52
27387,183,1998916,118,65
31722,103,47584,69,34
54787,153,246544,100,53
13705,151,78064,98,53
56636,104,143368,70,34
2124,125,9232,81,44
90711,89,612304,61,28
62994,86,159460,59,27
80123,169,1949236,110,59
97513,159,740500,104,55
25417,82,128680,56,26
1815,55,13120,38,17
78538,138,117808,91,47
50259,140,515860,92,48
16509,172,225988,111,61
85167,151,862324,99,52
78917,76,236752,53,23
35700,98,35700,66,32
46336,26,46336,22,4
46807,145,315952,95,50
77854,169,394144,110,59
63769,148,215224,97,51
35740,111,1100608,74,37
34786,142,52180,93,49
31981,54,95944,39,15
89336,71,190816,50,21
94703,221,4095844,142,79
85017,182,775636,118,64
1610,21,2416,17,4
66254,99,849040,67,32
85482,50,128224,37,13
91129,239,1870612,153,86
28142,108,94984,72,36
30010,64,45016,45,19
6783,181,260800,116,65
92073,146,3982120,96,50
99353,159,335320,104,55
25934,108,110788,72,36
77155,169,347200,110,59
8308,65,8308,45,20
92208,40,92208,31,9
75875,55,341440,40,15
38347,36,172564,28,8
50773,83,152320,57,26
72085,42,216256,32,10
40150,93,90340,63,30
86701,45,260104,34,11
27527,152,185812,99,53
96759,190,653128,123,67
85713,50,257140,37,13
68478,311,18976192,197,114
5696,36,5696,27,9
39170,168,79432,109,59
47948,83,53944,57,26
47225,127,302596,84,43
45866,31,68800,25,6
25554,139,560356,91,48
60411,117,344068,78,39
90896,84,90896,58,26
24817,157,74452,102,55
55027,184,247624,119,65
50706,65,128356,46,19
61923,148,278656,97,51
73915,94,374200,64,30
1882,130,9232,84,46
39568,124,42280,82,42
47366,189,250504,122,67
79212,99,150388,67,32
70123,68,898612,48,20
25007,157,253204,102,55
41199,88,1583872,60,28
22832,30,22832,24,6
16460,115,18520,76,39
32444,67,82132,47,20
42317,57,135592,41,16
96132,71,136888,50,21
64487,99,734560,67,32
5878,80,80512,54,26
39554,137,59332,90,47
4923,72,24928,49,23
4687,152,47464,98,54
32767,129,28697812,85,44
79944,76,96064,53,23
32007,183,1052512,118,65
31423,108,2324752,72,36
12206,156,41200,101,55
86591,226,1972672,145,81
23528,51,23528,37,14
18444,110,20752,73,37
16525,128,49576,84,44
28203,108,126916,72,36
65553,55,196660,40,15
46143,114,1051216,76,38
61693,135,351376,89,46
82385,58,247156,42,16
20856,87,33424,59,28
83748,89,106000,61,28
60373,42,181120,32,10
25096,38,25096,29,9
38725,62,116176,44,18
49242,158,73864,103,55
52004,127,65824,84,43
68380,130,115396,86,44
94838,76,240064,53,23
91997,146,275992,96,50
97455,177,986740,115,62
94284,84,106072,58,26
15973,53,47920,38,15
93847,40,633472,31,9
22928,30,22928,24,6
66631,143,449764,94,49
52348,109,198772,73,36
99709,190,575728,123,67
88861,71,266584,50,21
86211,89,387952,61,28
69519,143,703888,94,49
45284,114,103336,76,38
81327,182,823444,118,64
12206,156,41200,101,55
89875,71,404440,50,21
12749,125,38248,82,43
21098,56,31648,40,16
3093,123,9280,80,43
53312,34,53312,27,7
22693,206,6810136,132,74
23863,219,2480056,140,79
90397,63,271192,45,18
79508,76,79508,53,23
80153,68,270520,48,20
70470,81,158560,56,25
4927,209,250504,133,76
91300,84,260008,58,26
3970,51,5956,36,15
35734,124,80404,82,42
69856,143,69856,94,49
41744,57,41744,41,16
39877,93,119632,63,30
20324,43,20324,32,11
16429,40,49288,30,10
34579,111,155608,74,37
86487,76,583792,53,23
64141,148,192424,97,51
83830,151,212200,99,52
6365,106,39364,70,36
35350,80,79540,55,25
692,33,692,24,9
95599,102,1088944,69,33
66468,192,575728,124,68
45897,70,232360,49,21
57063,104,731248,70,34
97267,66,437704,47,19
79763,76,358936,53,23
13862,151,31192,98,53
96838,190,1276936,123,67
88303,102,3394708,69,33
63929,86,215764,59,27
83232,182,83232,118,64
41348,150,41348,98,52
3122,61,5272,42,19
83794,112,2324752,75,37
28165,59,84496,42,17
25492,126,25492,83,43
59223,73,399760,51,22
23166,113,263896,75,38
3749,175,250504,112,63
98582,159,221812,104,55
26554,46,39832,34,12
60381,117,181144,78,39
44332,70,49876,49,21
96034,84,144052,58,26
96845,190,1276936,123,67
39561,75,337984,52,23
53866,47,80800,35,12
46687,57,709072,41,16
75911,94,512404,64,30
4676,59,4676,41,18
66707,117,300184,78,39
77987,125,350944,83,42
76217,37,257236,29,8
10069,42,30208,31,11
54461,91,163384,62,29
46419,114,2007664,76,38
26207,139,398032,91,48
288,24,288,18,6
22338,162,33508,105,57
20667,180,104632,116,64
1162,119,9232,77,42
90072,63,90072,45,18
98065,97,294196,66,31
38752,75,39364,52,23
82064,151,82064,99,52
89390,133,301696,88,45
14759,45,112084,33,12
65781,42,197344,32,10
3179,79,14308,53,26
31832,98,31832,66,32
2177,138,9232,89,49
33655,67,227176,47,20
26628,170,26628,110,60
52551,202,673432,130,72
44911,101,511576,68,33
90418,63,152584,45,18
58252,21,65536,19,2
35423,80,538000,55,25
11985,81,35956,55,26
89313,164,1144528,107,57
61387,60,276244,43,17
83292,151,140560,99,52
7136,75,9232,51,24
321,24,964,18,6
94172,128,158920,85,43
21685,118,65056,78,40
55914,153,83872,100,53
88775,58,599236,42,16
21890,43,32836,32,11
95850,53,143776,39,14
98072,53,98072,39,14
48900,158,48900,103,55
10771,148,48472,96,52
39322,137,58984,90,47
85963,76,386836,53,23
41778,62,70504,44,18
46251,145,208132,95,50
73035,156,328660,102,54
40131,93,180592,63,30
81932,182,92176,118,64
49347,96,675376,65,31
2538,40,3808,29,11
84763,226,3258628,145,81
15217,32,45652,25,7
84150,151,539188,99,52
3010,40,8584,29,11
89905,164,269716,107,57
29328,46,29328,34,12
14210,58,21316,41,17
48444,96,122632,65,31
15030,208,146500,133,75
67614,205,342304,132,73
79444,45,79444,34,11
56998,104,410884,70,34
62560,104,62560,70,34
64893,68,246400,48,20
70410,81,105616,56,25
8636,127,41524,83,44
33066,160,49600,104,56
33784,160,144340,104,56
34153,85,259360,58,27
58742,73,211732,51,22
51503,109,521476,73,36
29093,134,95956,88,46
17654,123,44692,81,42
98000,66,98000,47,19
99565,40,298696,31,9
40470,181,91060,117,64
86484,164,86484,107,57
59755,73,268900,51,22
29979,209,1641040,134,75
87593,239,3788368,153,86
94544,27,94544,23,4
43170,163,64756,106,57
48288,70,48288,49,21
54746,140,82120,92,48
5544,36,5544,27,9
56393,135,1465108,89,46
21068,43,23704,32,11
51034,83,76552,57,26
45257,114,229120,76,38
90634,133,135952,88,45
69346,143,104020,94,49
22192,69,22192,48,21
86804,164,86804,107,57
72743,143,552400,94,49
86594,71,129892,50,21
28993,72,86980,50,22
81532,200,8153620,129,71
48804,96,593728,65,31
63478,130,651544,86,44
13211,76,150496,52,24
83330,107,124996,72,35
26271,245,3455296,156,89
62009,135,209284,89,46
5198,147,19744,95,52
7453,70,22360,48,22
41487,62,420064,44,18
14860,40,16720,30,10
27237,183,1276936,118,65
31900,147,60568,96,51
32084,116,32084,77,39
67709,112,257092,75,37
16664,128,16664,84,44
93077,146,279232,96,50
19054,198,695464,127,71
11086,205,250504,131,74
30565,33,91696,26,7
89746,71,227176,50,21
59096,73,59096,51,22
69518,143,234628,94,49
21154,56,50848,40,16
5248,116,9232,76,40
10554,148,15832,96,52
20812,180,33352,116,64
95382,53,214612,39,14
6136,62,39364,43,19
5574,36,12544,27,9
79268,76,150496,53,23
7190,70,16180,48,22
80078,68,1154464,48,20
43647,176,1791880,114,62
76624,125,76624,83,42
53688,96,86020,65,31
68313,174,230560,113,61
27565,152,82696,99,53
28836,72,82132,50,22
61588,135,61588,89,46
7698,132,24676,86,46
80166,213,180376,137,76
73923,94,332656,64,30
17047,128,115072,84,44
57824,122,57824,81,41
73581,143,220744,94,49
53371,122,410884,81,41
9616,60,9616,42,18
5061,41,15184,30,11
76437,107,275560,72,35
60520,42,60520,32,10
71118,125,1025296,83,42
61159,86,991924,59,27
34783,85,528280,58,27
85710,195,2780224,126,69
78534,138,176704,91,47
58256,122,58256,81,41
72685,156,218056,102,54
56919,52,384208,38,14
84285,195,252856,126,69
79559,76,537028,53,23
85550,164,288736,107,57
81423,138,824416,91,47
25257,232,6221608,148,84
30006,90,547540,61,29
6639,75,127636,51,24
37420,199,250504,128,71
33378,116,50068,77,39
43117,150,184192,98,52
36635,98,2112640,66,32
82292,58,82292,42,16
23383,105,157840,70,35
56064,60,56064,43,17
22395,74,113380,51,23
67790,112,651544,75,37
865,147,9232,94,53
99573,40,298720,31,9
40223,93,610900,63,30
13667,58,61504,41,17
20956,105,35368,70,35
81846,76,310768,53,23
69591,112,469744,75,37
66472,68,66472,48,20
88315,146,4297048,96,50
43299,70,194848,49,21
63109,104,189328,70,34
48925,158,146776,103,55
16710,128,37600,84,44
9727,91,747952,61,30
60825,60,205288,43,17
40543,75,615760,52,23
20246,180,45556,116,64
34754,160,634228,104,56
79789,120,647080,80,40
21317,56,63952,40,16
84699,107,814048,72,35
15961,97,53872,65,32
30792,134,30792,88,46
25217,64,107728,45,19
32468,41,32468,31,10
64428,47,91744,35,12
62048,55,62048,40,15
73291,156,329812,102,54
47015,251,50143264,160,91
4079,64,69712,44,20
78390,200,1004560,129,71
50520,65,50520,46,19
4043,25,18196,20,5
49053,145,149200,95,50
14390,120,599056,79,41
95962,190,143944,123,67
68112,42,68112,32,10
93716,146,93716,96,50
50734,202,171232,130,72
34755,160,634228,104,56
18625,110,55876,73,37
85887,89,2934952,61,28
26682,183,250504,118,65
89525,133,268576,88,45
81007,275,28410568,175,100
24705,144,84544,94,50
94914,177,192436,115,62
94109,84,282328,58,26
7494,88,16864,59,29
69640,174,69640,113,61
54384,122,176740,81,41
2995,48,13480,34,14
69281,205,207844,132,73
47235,114,212560,76,38
47292,114,227284,76,38
92869,146,278608,96,50
5595,129,42496,84,45
7372,132,9232,86,46
47316,26,47316,22,4
83565,63,250696,45,18
79527,213,11927896,137,76
16627,190,269728,122,68
86006,195,619972,126,69
7131,194,54160,124,70
6829,150,20488,97,53
57515,135,897856,89,46
52665,140,177748,92,48
17884,48,30184,35,13
43060,119,43060,79,40
84079,213,2045464,137,76
42933,75,128800,52,23
61270,86,137860,59,27
75987,138,462184,91,47
85960,58,85960,42,16
2036,50,4372,35,15
40746,36,61120,28,8
17242,172,1276936,111,61
52976,171,190996,111,60
23155,113,281716,75,38
25626,64,38440,45,19
44951,163,303424,106,57
98603,97,899584,66,31
56397,83,169192,57,26
99228,190,282580,123,67
13332,32,13332,25,7
63928,86,63928,59,27
86227,76,388024,53,23
84720,151,84720,99,52
63015,104,478528,70,34
39347,106,177064,71,35
70412,81,79216,56,25
54479,96,551608,65,31
12255,63,186136,44,19
55735,109,376216,73,36
28622,51,163024,37,14
76442,107,275560,72,35
46122,145,69184,95,50
81419,138,366388,91,47
60198,91,135448,62,29
84578,151,126868,99,52
94635,221,1151152,142,79
42432,31,42432,25,6
99246,71,334960,50,21
4838,59,13120,41,18
90026,177,250504,115,62
83164,89,140344,61,28
71233,99,213700,67,32
48995,114,220480,76,38
79080,138,79080,91,47
12616,94,45520,63,31
1467,140,9232,90,50
30772,54,30772,39,15
83887,89,849364,61,28
65912,161,400948,105,56
98567,97,665332,66,31
20747,87,93364,59,28
88423,102,2266216,69,33
60740,179,60740,116,63
98188,53,110464,39,14
73370,156,110056,102,54
1894,37,4264,27,10
30574,72,103192,50,22
96908,71,109024,50,21
40875,150,183940,98,52
77363,138,954016,91,47
99957,190,299872,123,67
87461,120,262384,80,40
33368,129,33368,85,44
21200,30,21200,24,6
91405,84,274216,58,26
74329,94,357208,64,30
57725,73,219184,51,22
86134,76,218032,53,23
36406,248,5314408,158,90
98233,53,331540,39,14
15990,53,40480,38,15
28932,165,28932,107,58
9291,34,41812,26,8
38368,75,38368,52,23
79879,138,539188,91,47
90478,102,1100608,69,33
79482,169,190996,110,59
76299,55,343348,40,15
30134,116,217240,77,39
27053,38,81160,29,9
85490,58,162304,42,16
40476,75,68308,52,23
82667,120,470824,80,40
96623,84,1100608,58,26
57657,78,246292,54,24
4634,33,6952,25,8
17305,53,58408,38,15
97821,159,293464,104,55
46547,83,209464,57,26
7009,181,575728,116,65
48292,44,137536,33,11
27406,59,92500,42,17
36387,142,163744,93,49
90910,84,460240,58,26
20828,105,35152,70,35
33041,191,190996,123,68
60355,148,271600,97,51
78544,138,78544,91,47
18158,185,1276936,119,66
97694,102,2112640,69,33
35316,173,190996,112,61
35933,186,138400,120,66
21165,56,63496,40,16
14415,71,145960,49,22
14328,102,103336,68,34
947,36,4264,26,10
14694,164,33064,106,58
27242,64,40864,45,19
95791,221,2761936,142,79
15541,40,46624,30,10
72256,42,72256,32,10
64758,161,163924,105,56
41204,150,41204,98,52
25082,64,71440,45,19
61862,210,190996,135,75
11351,130,76624,85,45
55513,184,187360,119,65
56810,91,85216,62,29
97558,71,219508,50,21
42833,49,128500,36,13
28370,59,107728,42,17
31729,103,95188,69,34
17577,247,975400,157,90
29002,72,69712,50,22
83385,45,281428,34,11
391,120,9232,77,43
87536,164,87536,107,57
45437,163,172528,106,57
11570,81,19528,55,26
13030,50,29320,36,14
22491,69,170800,48,21
45876,31,45876,25,6
5868,142,9232,92,50
80821,89,242464,61,28
99516,97,251908,66,31
9122,60,13684,42,18
1540,34,1540,25,9
91025,177,273076,115,62
17028,40,18196,30,10
74230,143,1605256,94,49
8922,96,14308,64,32
50436,65,50436,46,19
10311,86,111508,58,28
63966,161,1844368,105,56
96445,128,586600,85,43
69923,55,314656,40,15
97800,159,97800,104,55
93949,133,601972,88,45
82840,58,82840,42,16
12243,174,8153620,112,62
8948,91,8948,61,30
71467,143,321604,94,49
61817,210,9635920,135,75
48786,70,123496,49,21
508,48,4372,33,15
66973,68,429136,48,20
27152,38,27152,29,9
11619,50,52288,36,14
74287,169,1807252,110,59
16123,190,137752,122,68
7355,101,59668,67,34
30980,54,30980,39,15
86437,195,259312,126,69
79377,138,238132,91,47
52775,127,400768,84,43
5038,85,17008,57,28
28634,77,42952,53,24
24496,64,24496,45,19
64551,192,490192,124,68
81385,120,1670596,80,40
36484,62,36484,44,18
73374,169,371464,110,59
34070,41,76660,31,10
7371,44,33172,32,12
71948,81,80944,56,25
39134,181,1355668,117,64
96036,84,121552,58,26
95762,221,552904,142,79
693,33,2080,24,9
28927,77,1482784,53,24
99783,190,809188,123,67
73985,156,221956,102,54
43391,75,1482784,52,23
49594,140,74392,92,48
75610,156,113416,102,54
5210,103,9232,68,35
6534,137,14704,89,48
86598,71,194848,50,21
7212,44,8116,32,12
9928,42,9928,31,11
77464,107,176740,72,35
24595,51,110680,37,14
74853,200,250504,129,71
77714,63,196720,45,18
76383,200,1160080,129,71
7934,52,135592,37,15
40697,88,154528,60,28
65450,68,98176,48,20
67617,205,202852,132,73
6090,36,9136,27,9
56549,109,169648,73,36
26124,139,29392,91,48
7798,145,19744,94,51
50014,158,253204,103,55
8347,65,95092,45,20
85415,102,648628,69,33
33673,98,215764,66,32
17654,123,44692,81,42
49557,189,190996,122,67
26141,139,78424,91,48
1185,150,21688,96,54
34494,80,261952,55,25
44149,163,132448,106,57
24847,95,251584,64,31
22196,69,22196,48,21
5607,67,63880,46,21
3957,51,11872,36,15
16556,159,18628,103,56
90386,115,651544,77,38
18691,185,575728,119,66
58503,166,394900,108,58
48850,202,225988,130,72
26348,170,33352,110,60
98726,159,222136,104,55
91322,32,136984,26,6
49057,158,147172,103,55
63852,99,136384,67,32
98235,53,497320,39,14
81503,37,1237840,29,8
96634,45,144952,34,11
81419,138,366388,91,47
70212,143,70212,94,49
41851,132,402244,87,45
78546,138,298240,91,47
27844,59,27844,42,17
62321,86,186964,59,27
29794,116,44692,77,39
39517,137,118552,90,47
17858,97,85840,65,32
19628,136,22084,89,47
61823,91,2112640,62,29
84102,89,189232,61,28
91562,32,137344,26,6
52249,277,2480056,176,101
55799,259,2480056,165,94
93369,115,3234328,77,38
44117,132,132352,87,45
75319,86,1447792,59,27
87903,102,1335040,69,33
28558,103,96388,69,34
71335,55,609424,40,15
75164,231,481624,148,83
78003,50,351016,37,13
42615,88,287656,60,28
12721,107,39364,71,36
57609,135,350404,89,46
72096,50,72096,37,13
84695,151,571696,99,52
96453,190,289360,123,67
87594,45,131392,34,11
35893,49,107680,36,13
77243,169,391048,110,59
77607,81,796552,56,25
925,129,9232,83,46
51323,96,259828,65,31
26479,152,815344,99,53
71043,99,319696,67,32
46419,114,2007664,76,38
62218,86,93328,59,27
90141,63,270424,45,18
80847,138,818584,91,47
73763,50,331936,37,13
11782,81,26512,55,26
5516,129,9232,84,45
36134,49,81304,36,13
82509,89,247528,61,28
97629,66,292888,47,19
76947,200,1404052,129,71
85059,151,382768,99,52
9096,21,9096,18,3
88584,133,88584,88,45
20471,118,560356,78,40
43130,31,64696,25,6
8532,34,8532,26,8
37039,155,375028,101,54
87940,164,125224,107,57
42675,57,192040,41,16
94659,314,106358020,199,115
82477,213,247432,137,76
29832,72,29832,50,22
57175,153,385936,100,53
11280,37,11280,28,9
38221,106,275560,71,35
60611,135,272752,89,46
52720,140,52720,92,48
53052,140,134296,92,48
72014,99,831544,67,32
56653,104,169960,70,34
65525,161,1276936,105,56
82937,151,531412,99,52
6471,168,6810136,108,60
67599,130,684448,86,44
41799,137,572020,90,47
53474,140,80212,92,48
19881,74,339712,51,23
44440,132,44440,87,45
14309,76,42928,52,24
91564,71,103012,50,21
96257,146,288772,96,50
35082,142,52624,93,49
75243,231,10983112,148,83
50384,65,50384,46,19
9838,104,95956,69,35
52152,52,52152,38,14
36825,49,124288,36,13
33074,41,55816,31,10
97625,40,329488,31,9
93649,146,280948,96,50
26300,77,66580,53,24
99994,159,149992,104,55
58862,122,198664,81,41
30064,90,30064,61,29
69454,112,375496,75,37
68473,112,584980,75,37
14507,71,65284,49,22
94342,84,212272,58,26
79855,120,1364416,80,40
26027,126,117124,83,43
27673,90,133000,61,29
38418,75,97252,52,23
52414,140,398032,92,48
65067,130,292804,86,44
59214,210,250504,135,75
50972,83,86020,57,26
27282,64,69064,45,19
28092,196,250504,126,70
50495,109,1150360,73,36
18611,92,83752,62,30
1080,44,1080,31,13
95387,159,1086532,104,55
46752,101,46752,68,33
86127,164,2483296,107,57
55433,114,710368,76,38
30952,147,30952,96,51
80864,182,138400,118,64
78292,138,78292,91,47
59873,73,341008,51,22
7236,57,7236,40,17
82734,151,279232,99,52
62713,148,238120,97,51
21474,74,32212,51,23
67568,161,144340,105,56
79824,138,79824,91,47
32231,129,367144,85,44
84574,226,695464,145,81
92589,146,277768,96,50
68877,174,206632,113,61
40645,44,121936,33,11
48665,145,164248,95,50
45204,88,45204,60,28
66678,68,168784,48,20
25426,108,217240,72,36
84818,133,724624,88,45
85962,58,128944,42,16
97650,71,164788,50,21
69807,112,706804,75,37
42815,194,975400,125,69
70220,143,79000,94,49
49647,189,6114580,122,67
39885,119,345544,79,40
95346,128,160900,85,43
69323,174,311956,113,61
21651,69,97432,48,21
94243,102,424096,69,33
9191,60,104704,42,18
38197,106,114592,71,35
39450,75,59176,52,23
39662,49,133864,36,13
29710,72,100276,50,22
80429,120,241288,80,40
75180,156,84580,102,54
9944,73,9944,50,23
43241,75,328372,52,23
45761,83,137284,57,26
21043,105,94696,70,35
43895,57,296296,41,16
6870,150,24784,97,53
61079,34,412288,27,7
56760,60,56760,43,17
44307,44,199384,33,11
55372,78,94768,54,24
20919,149,141208,97,52
28380,59,47896,42,17
90811,164,459736,107,57
83233,151,249700,99,52
2963,35,13336,26,9
13852,107,23380,71,36
45748,83,45748,57,26
52350,109,596320,73,36
70833,81,212500,56,25
56357,65,304720,46,19
14746,133,22120,87,46
5731,28,25792,22,6
13922,58,20884,41,17
98431,221,3363604,142,79
71139,37,320128,29,8
83112,151,83112,99,52
19024,79,19024,54,25
45350,88,102040,60,28
81534,200,8153620,129,71
83287,151,562192,99,52
41980,88,538000,60,28
22838,82,208384,56,26
14998,89,33748,60,29
88604,195,575728,126,69
45040,163,144340,106,57
20924,131,67048,86,45
8877,96,26632,64,32
60974,135,205792,89,46
2888,48,2888,34,14
63724,55,80656,40,15
42423,225,2480056,144,81
51414,109,593728,73,36
2842,35,4264,26,9
28757,121,86272,80,41
71577,50,241576,37,13
10305,148,30916,96,52
30342,134,68272,88,46
4759,77,32128,52,25
17011,84,76552,57,27
60759,86,410128,59,27
31659,103,142468,69,34
49003,158,220516,103,55
1376,34,1376,25,9
99486,66,503656,47,19
22093,131,66280,86,45
491,141,9232,90,51
3730,69,9448,47,22
5975,49,40336,35,14
85217,107,1092040,72,35
83861,89,251584,61,28
96871,159,1655152,104,55
21399,48,144448,35,13
34651,134,320488,88,46
21293,56,63880,40,16
3160,79,9232,53,26
98163,115,441736,77,38
62767,135,2290516,89,46
94888,53,94888,39,14
17066,35,25600,27,8
21639,74,156004,51,23
1074,23,1816,18,5
46512,145,46512,95,50
84308,58,84308,42,16
29321,103,250504,69,34
69877,143,209632,94,49
34925,129,149200,85,44
81721,151,275812,99,52
40735,137,618676,90,47
68117,42,204352,32,10
40026,181,250504,117,64
94504,128,345544,85,43
2160,45,2160,32,13
48941,114,146824,76,38
79437,138,238312,91,47
76977,76,230932,53,23
14679,195,190996,125,70
61076,86,61076,59,27
47205,52,141616,38,14
12022,42,30436,31,11
6773,36,20320,27,9
67164,68,113344,48,20
73756,50,124468,37,13
23465,144,400948,94,50
51138,202,145636,130,72
30233,90,102040,61,29
61498,60,92248,43,17
74025,187,843208,121,66
51449,127,195352,84,43
84518,63,190168,45,18
902,54,4372,37,17
87981,151,634228,99,52
83598,138,572020,91,47
2882,141,9232,91,50
29864,90,29864,61,29
5623,59,40552,41,18
1379,127,9232,82,45
83169,213,1080376,137,76
93848,107,93848,72,35
71187,174,320344,113,61
45202,114,217240,76,38
59252,135,59252,89,46
72573,94,275560,64,30
39256,137,39256,90,47
63213,192,250504,124,68
50211,39,225952,30,9
22500,162,22500,105,57
51629,78,154888,54,24
61361,60,184084,43,17
4604,59,39364,41,18
93310,146,1276936,96,50
85474,151,128212,99,52
12633,63,42640,44,19
30608,85,39364,58,27
91874,84,137812,58,26
65757,192,399976,124,68
46995,57,211480,41,16
63383,55,427840,40,15
70355,130,316600,86,44
56345,65,190168,46,19
53776,47,53776,35,12
7350,101,31408,67,34
71155,125,410884,83,42
27465,64,139048,45,19
42625,150,409696,98,52
37345,137,345544,90,47
83792,151,83792,99,52
24300,64,30760,45,19
47976,52,47976,38,14
1463,140,9880,90,50
81442,89,122164,61,28
90457,63,305296,45,18
81789,182,1276936,118,64
40582,36,91312,28,8
71290,99,114208,67,32
14176,58,14176,41,17
6192,124,9232,81,43
83435,195,5780212,126,69
84519,63,641824,45,18
80159,213,1217428,137,76
66538,55,99808,40,15
47646,127,241216,84,43
23284,144,23284,94,50
86972,182,27114424,118,64
92760,146,92760,96,50
59124,210,250504,135,75
30025,64,152008,45,19
49631,96,954016,65,31
30735,178,311200,115,63
516,123,9232,79,44
66728,130,66728,86,44
97801,128,2007664,85,43
46217,176,1998916,114,62
71834,94,107752,64,30
58756,166,79432,108,58
27857,64,100420,45,19
73871,81,747952,56,25
24163,69,108736,48,21
6009,93,61720,62,31
7988,52,7988,37,15
62533,42,187600,32,10
96503,45,651400,34,11
3333,30,10000,23,7
66324,42,66324,32,10
38991,124,394792,82,42
9874,135,25000,88,47
82543,182,940228,118,64
85762,151,128644,99,52
36445,62,109336,44,18
35341,98,106024,66,32
5034,41,7552,30,11
73325,94,219976,64,30
15690,177,190996,114,63
87135,195,1323376,126,69
95240,102,95240,69,33
67,27,304,19,8
45247,238,1567348,152,86
7534,88,25432,59,29
80640,45,80640,34,11
70153,81,355156,56,25
59659,117,268468,78,39
38499,49,173248,36,13
11773,174,190996,112,62
89386,115,134080,77,38
49037,52,147112,38,14
58532,60,166696,43,17
12941,50,38824,36,14
16933,203,695464,130,73
95306,115,1100608,77,38
56828,153,485512,100,53
